date,co2
1990-06-08,356.88
1990-06-09,356.71
1990-06-10,356.54
1990-06-11,356.91
1990-06-12,356.89
1990-06-13,355.45
1990-06-14,355.55
1990-06-15,356.1
1990-06-16,356.32
1990-06-17,356.33
1990-06-18,356.46
1990-06-19,356.7
1990-06-20,356.15
1990-06-21,355.69
1990-06-22,355.98
1990-06-23,355.93
1990-06-24,355.76
1990-06-25,355.59
1990-06-26,355.81
1990-06-27,355.855
1990-06-28,355.9
1990-06-29,355.78
1990-06-30,355.92
1990-07-01,356.85
1990-07-02,356.18
1990-07-03,356.35
1990-07-04,356.07
1990-07-05,356.42
1990-07-06,356.31
1990-07-07,355.34
1990-07-08,355.4
1990-07-09,355.48
1990-07-10,355.56
1990-07-11,355.54
1990-07-12,355.19
1990-07-13,354.43
1990-07-14,353.34
1990-07-15,354.31
1990-07-16,353.97
1990-07-17,354.19
1990-07-18,354.61
1990-07-19,354.46
1990-07-20,354.11
1990-07-21,354.37
1990-07-22,354.92
1990-07-23,353.015
1990-07-24,351.11
1990-07-25,355.13
1990-07-26,355.28
1990-07-27,354.9
1990-07-28,354.86
1990-07-29,354.77
1990-07-30,353.48
1990-07-31,354.14
1990-08-01,354.125
1990-08-02,354.11
1990-08-03,353.74
1990-08-04,353.7
1990-08-05,353.205
1990-08-06,352.71
1990-08-07,354.03
1990-08-08,354.3
1990-08-09,353.41
1990-08-10,352.52
1990-08-11,351.63
1990-08-12,352.36
1990-08-13,353.09
1990-08-14,353.6
1990-08-15,353.39
1990-08-16,353.48
1990-08-17,353.75
1990-08-18,353.48
1990-08-19,353.6
1990-08-20,352.81
1990-08-21,353.02
1990-08-22,353.23
1990-08-23,353.04
1990-08-24,352.85
1990-08-25,352.66
1990-08-26,352.7
1990-08-27,351.82
1990-08-28,351.78
1990-08-29,351.73
1990-08-30,351.58000000000004
1990-08-31,351.43
1990-09-01,351.33
1990-09-02,351.14
1990-09-03,351.37
1990-09-04,351.11
1990-09-05,351.05
1990-09-06,350.49
1990-09-07,351.53
1990-09-08,351.4
1990-09-09,349.96
1990-09-10,348.52
1990-09-11,350.025
1990-09-12,351.53
1990-09-13,351.61
1990-09-14,351.69
1990-09-15,351.7
1990-09-16,351.85
1990-09-17,351.83
1990-09-18,351.65
1990-09-19,351.67
1990-09-20,351.27
1990-09-21,352.17
1990-09-22,351.82
1990-09-23,351.21
1990-09-24,351.86
1990-09-25,351.29
1990-09-26,351.48
1990-09-27,351.99
1990-09-28,351.18
1990-09-29,351.22
1990-09-30,351.45
1990-10-01,351.27
1990-10-02,351.49
1990-10-03,351.71
1990-10-04,351.29
1990-10-05,351.39
1990-10-06,351.29
1990-10-07,351.34
1990-10-08,351.95
1990-10-09,351.71
1990-10-10,351.58
1990-10-11,351.6
1990-10-12,351.38
1990-10-13,351.25
1990-10-14,351.51
1990-10-15,351.42
1990-10-16,351.43
1990-10-17,351.46000000000004
1990-10-18,351.49
1990-10-19,351.74
1990-10-20,351.99
1990-10-21,351.76
1990-10-22,351.31
1990-10-23,351.87
1990-10-24,351.88
1990-10-25,351.81
1990-10-26,351.69
1990-10-27,351.76
1990-10-28,352.71
1990-10-29,352.94
1990-10-30,352.36
1990-10-31,351.95
1990-11-01,352.1
1990-11-02,352.25
1990-11-03,352.17
1990-11-04,352.44
1990-11-05,352.35
1990-11-06,352.77
1990-11-07,353.15
1990-11-08,352.8
1990-11-09,352.63
1990-11-10,352.84
1990-11-11,352.65
1990-11-12,353.03
1990-11-13,353.13
1990-11-14,353.49
1990-11-15,353.39
1990-11-16,353.18
1990-11-17,353.23
1990-11-18,353.28
1990-11-19,353.33
1990-11-20,353.49
1990-11-21,353.395
1990-11-22,353.3
1990-11-23,353.4
1990-11-24,353.74
1990-11-25,353.86
1990-11-26,353.5
1990-11-27,353.57
1990-11-28,353.7
1990-11-29,353.73333333333335
1990-11-30,353.76666666666665
1990-12-01,353.8
1990-12-02,353.8
1990-12-03,354.21
1990-12-04,354.02
1990-12-05,353.79
1990-12-06,354.03
1990-12-07,353.77
1990-12-08,353.71
1990-12-09,353.87333333333333
1990-12-10,354.03666666666663
1990-12-11,354.2
1990-12-12,353.96
1990-12-13,355.91
1990-12-14,354.86
1990-12-15,353.81
1990-12-16,353.74
1990-12-17,354.38
1990-12-18,354.12
1990-12-19,354.25
1990-12-20,354.66
1990-12-21,354.78
1990-12-22,354.46
1990-12-23,354.43
1990-12-24,354.32
1990-12-25,354.87
1990-12-26,354.73
1990-12-27,354.43
1990-12-28,355.22
1990-12-29,355.84
1990-12-30,355.02
1990-12-31,355.82
1991-01-01,355.04
1991-01-02,354.81
1991-01-03,354.3
1991-01-04,354.19
1991-01-05,354.41
1991-01-06,354.3
1991-01-07,354.315
1991-01-08,354.33
1991-01-09,354.26
1991-01-10,354.47
1991-01-11,354.93
1991-01-12,355.26
1991-01-13,355.0
1991-01-14,354.74
1991-01-15,354.92
1991-01-16,355.19
1991-01-17,355.07
1991-01-18,354.88
1991-01-19,355.33
1991-01-20,356.44
1991-01-21,355.31
1991-01-22,354.17
1991-01-23,354.83
1991-01-24,354.66
1991-01-25,354.49
1991-01-26,354.69
1991-01-27,355.82
1991-01-28,355.76
1991-01-29,355.7
1991-01-30,355.68
1991-01-31,355.8
1991-02-01,355.58
1991-02-02,355.04
1991-02-03,354.83
1991-02-04,355.18
1991-02-05,355.48
1991-02-06,355.59
1991-02-07,355.58
1991-02-08,355.41
1991-02-09,355.25
1991-02-10,355.57
1991-02-11,355.40999999999997
1991-02-12,355.25
1991-02-13,355.24
1991-02-14,356.48
1991-02-15,356.6
1991-02-16,356.18
1991-02-17,357.06
1991-02-18,357.22
1991-02-19,356.65
1991-02-20,356.08
1991-02-21,356.17
1991-02-22,356.64
1991-02-23,356.1
1991-02-24,355.97
1991-02-25,355.85
1991-02-26,355.58
1991-02-27,355.95
1991-02-28,355.52
1991-03-01,355.27
1991-03-02,356.71
1991-03-03,358.21
1991-03-04,356.25
1991-03-05,357.29
1991-03-06,357.16
1991-03-07,356.95500000000004
1991-03-08,356.75
1991-03-09,357.5
1991-03-10,357.63
1991-03-11,357.55
1991-03-12,356.88
1991-03-13,357.71
1991-03-14,358.3
1991-03-15,358.36
1991-03-16,357.96
1991-03-17,358.18
1991-03-18,356.97
1991-03-19,357.79
1991-03-20,356.67
1991-03-21,356.9
1991-03-22,357.16
1991-03-23,357.22
1991-03-24,356.59
1991-03-25,356.64
1991-03-26,357.4
1991-03-27,356.95
1991-03-28,358.83
1991-03-29,358.32
1991-03-30,357.7
1991-03-31,357.46
1991-04-01,357.67
1991-04-02,359.22
1991-04-03,359.28
1991-04-04,359.25
1991-04-05,357.88
1991-04-06,358.47
1991-04-07,358.85
1991-04-08,358.48
1991-04-09,357.68
1991-04-10,357.43
1991-04-11,358.7
1991-04-12,357.59
1991-04-13,357.78
1991-04-14,357.46
1991-04-15,358.3
1991-04-16,358.6
1991-04-17,358.59
1991-04-18,358.67
1991-04-19,360.04
1991-04-20,359.56
1991-04-21,359.23
1991-04-22,359.29
1991-04-23,359.32
1991-04-24,360.03
1991-04-25,359.64
1991-04-26,359.3
1991-04-27,358.74
1991-04-28,359.01
1991-04-29,359.41
1991-04-30,359.55
1991-05-01,359.12
1991-05-02,359.24
1991-05-03,359.59
1991-05-04,359.13
1991-05-05,358.87
1991-05-06,358.93
1991-05-07,359.32
1991-05-08,359.17
1991-05-09,358.96
1991-05-10,358.89
1991-05-11,358.62
1991-05-12,358.68
1991-05-13,359.15
1991-05-14,358.84
1991-05-15,359.06
1991-05-16,360.57
1991-05-17,360.07
1991-05-18,359.76
1991-05-19,360.1
1991-05-20,359.66
1991-05-21,360.27
1991-05-22,359.7
1991-05-23,359.08
1991-05-24,359.0566666666667
1991-05-25,359.0333333333333
1991-05-26,359.01
1991-05-27,358.97
1991-05-28,358.77
1991-05-29,358.38
1991-05-30,359.06
1991-05-31,358.86
1991-06-01,358.8
1991-06-02,358.23
1991-06-03,358.26
1991-06-04,358.15
1991-06-05,358.63
1991-06-06,358.3
1991-06-07,358.56
1991-06-08,358.52
1991-06-09,358.52
1991-06-10,358.59
1991-06-11,358.33
1991-06-12,358.77
1991-06-13,358.61
1991-06-14,358.78
1991-06-15,358.28
1991-06-16,358.11
1991-06-17,358.12
1991-06-18,358.05
1991-06-19,358.16
1991-06-20,358.28
1991-06-21,358.4
1991-06-22,358.17
1991-06-23,358.2
1991-06-24,358.41
1991-06-25,357.51
1991-06-26,358.17
1991-06-27,358.07
1991-06-28,357.69
1991-06-29,357.23
1991-06-30,357.16
1991-07-01,357.55
1991-07-02,357.8
1991-07-03,357.83
1991-07-04,356.45
1991-07-05,357.79
1991-07-06,356.63
1991-07-07,357.14
1991-07-08,357.17
1991-07-09,357.15
1991-07-10,355.62
1991-07-11,355.915
1991-07-12,356.21000000000004
1991-07-13,356.505
1991-07-14,356.8
1991-07-15,356.66
1991-07-16,356.56
1991-07-17,356.71
1991-07-18,355.64
1991-07-19,355.55
1991-07-20,355.71
1991-07-21,355.27
1991-07-22,355.215
1991-07-23,355.16
1991-07-24,355.275
1991-07-25,355.39
1991-07-26,355.11
1991-07-27,355.35
1991-07-28,355.32000000000005
1991-07-29,355.29
1991-07-30,355.76
1991-07-31,355.6
1991-08-01,355.476
1991-08-02,355.35200000000003
1991-08-03,355.228
1991-08-04,355.10400000000004
1991-08-05,354.98
1991-08-06,354.75
1991-08-07,354.3
1991-08-08,354.33
1991-08-09,354.95
1991-08-10,354.24
1991-08-11,355.01
1991-08-12,353.97
1991-08-13,354.33
1991-08-14,354.5
1991-08-15,354.13
1991-08-16,354.45
1991-08-17,353.79499999999996
1991-08-18,353.14
1991-08-19,353.81
1991-08-20,353.345
1991-08-21,352.88
1991-08-22,352.94
1991-08-23,353.22
1991-08-24,353.31
1991-08-25,353.27
1991-08-26,352.86
1991-08-27,352.74
1991-08-28,353.08
1991-08-29,353.27
1991-08-30,353.46
1991-08-31,353.22
1991-09-01,353.23
1991-09-02,353.32
1991-09-03,353.39
1991-09-04,352.89
1991-09-05,353.32
1991-09-06,352.975
1991-09-07,352.63
1991-09-08,352.87
1991-09-09,353.21
1991-09-10,352.88
1991-09-11,352.75
1991-09-12,351.72
1991-09-13,351.935
1991-09-14,352.15
1991-09-15,351.76
1991-09-16,352.06
1991-09-17,352.46
1991-09-18,352.03
1991-09-19,351.44
1991-09-20,351.95
1991-09-21,351.99
1991-09-22,352.03
1991-09-23,352.15
1991-09-24,352.03
1991-09-25,351.87
1991-09-26,351.57
1991-09-27,351.94
1991-09-28,352.14
1991-09-29,352.0
1991-09-30,351.14
1991-10-01,351.65
1991-10-02,351.82
1991-10-03,351.68
1991-10-04,351.94
1991-10-05,351.89
1991-10-06,352.05
1991-10-07,352.16
1991-10-08,352.04
1991-10-09,351.92
1991-10-10,352.3
1991-10-11,352.29
1991-10-12,352.11
1991-10-13,352.42
1991-10-14,352.43
1991-10-15,353.07
1991-10-16,352.94
1991-10-17,352.81
1991-10-18,352.36
1991-10-19,352.52
1991-10-20,352.52
1991-10-21,352.56
1991-10-22,352.68
1991-10-23,352.73
1991-10-24,352.79
1991-10-25,353.0
1991-10-26,353.12
1991-10-27,352.74
1991-10-28,352.36
1991-10-29,352.96
1991-10-30,353.0
1991-10-31,353.195
1991-11-01,353.39
1991-11-02,353.38
1991-11-03,353.77
1991-11-04,353.45
1991-11-05,353.78
1991-11-06,354.11
1991-11-07,354.25
1991-11-08,353.7
1991-11-09,353.74
1991-11-10,353.81
1991-11-11,353.86
1991-11-12,353.86
1991-11-13,354.04
1991-11-14,353.6
1991-11-15,353.69
1991-11-16,353.75
1991-11-17,353.79
1991-11-18,353.66
1991-11-19,353.64
1991-11-20,354.02
1991-11-21,354.22
1991-11-22,354.09
1991-11-23,354.0
1991-11-24,354.0
1991-11-25,353.89
1991-11-26,353.85
1991-11-27,354.1
1991-11-28,354.35
1991-11-29,354.56
1991-11-30,354.52
1991-12-01,354.52
1991-12-02,354.76
1991-12-03,354.62
1991-12-04,354.635
1991-12-05,354.65
1991-12-06,354.7
1991-12-07,354.69
1991-12-08,354.88
1991-12-09,354.96
1991-12-10,354.86
1991-12-11,355.65
1991-12-12,354.88
1991-12-13,354.9
1991-12-14,354.83
1991-12-15,354.87
1991-12-16,355.03
1991-12-17,355.61
1991-12-18,355.9
1991-12-19,355.1
1991-12-20,355.06
1991-12-21,355.05
1991-12-22,355.38
1991-12-23,355.54
1991-12-24,355.5
1991-12-25,355.29
1991-12-26,355.65
1991-12-27,356.08
1991-12-28,355.72
1991-12-29,355.77
1991-12-30,355.46
1991-12-31,356.92
1992-01-01,356.73
1992-01-02,356.98
1992-01-03,357.3
1992-01-04,356.68
1992-01-05,355.4
1992-01-06,355.89
1992-01-07,356.36
1992-01-08,355.73
1992-01-09,356.57
1992-01-10,356.48
1992-01-11,356.99
1992-01-12,355.88
1992-01-13,355.79
1992-01-14,356.44
1992-01-15,356.67
1992-01-16,356.41
1992-01-17,356.59
1992-01-18,356.62
1992-01-19,357.7
1992-01-20,356.35
1992-01-21,355.91
1992-01-22,355.61
1992-01-23,355.62
1992-01-24,356.9
1992-01-25,356.61
1992-01-26,356.28
1992-01-27,355.94
1992-01-28,356.38
1992-01-29,356.11
1992-01-30,355.93
1992-01-31,355.8
1992-02-01,356.83
1992-02-02,357.26
1992-02-03,356.9
1992-02-04,356.66
1992-02-05,356.35
1992-02-06,357.55
1992-02-07,356.51
1992-02-08,357.65
1992-02-09,357.98
1992-02-10,356.66
1992-02-11,356.57
1992-02-12,357.25
1992-02-13,357.53
1992-02-14,357.39
1992-02-15,357.25
1992-02-16,358.04
1992-02-17,357.6
1992-02-18,356.96
1992-02-19,356.87333333333333
1992-02-20,356.78666666666663
1992-02-21,356.7
1992-02-22,357.64
1992-02-23,357.6
1992-02-24,357.37
1992-02-25,358.05
1992-02-26,358.37
1992-02-27,357.18
1992-02-28,356.76
1992-02-29,356.2
1992-03-01,356.34
1992-03-02,356.5
1992-03-03,356.31
1992-03-04,356.1
1992-03-05,356.74
1992-03-06,357.38
1992-03-07,357.71
1992-03-08,357.57
1992-03-09,357.55
1992-03-10,357.81
1992-03-11,358.49
1992-03-12,358.475
1992-03-13,358.46
1992-03-14,358.01
1992-03-15,358.09
1992-03-16,358.17
1992-03-17,358.25
1992-03-18,359.29
1992-03-19,358.64
1992-03-20,358.2
1992-03-21,357.68
1992-03-22,358.39
1992-03-23,358.78
1992-03-24,359.24
1992-03-25,358.875
1992-03-26,358.51
1992-03-27,358.995
1992-03-28,359.48
1992-03-29,359.175
1992-03-30,358.87
1992-03-31,357.23
1992-04-01,357.3
1992-04-02,358.37
1992-04-03,358.49
1992-04-04,358.61
1992-04-05,358.96
1992-04-06,359.22
1992-04-07,359.28
1992-04-08,359.12
1992-04-09,359.97
1992-04-10,359.54
1992-04-11,358.79
1992-04-12,358.91
1992-04-13,358.79
1992-04-14,359.15
1992-04-15,359.205
1992-04-16,359.26
1992-04-17,359.67
1992-04-18,359.86
1992-04-19,360.28
1992-04-20,359.82
1992-04-21,359.71
1992-04-22,359.6
1992-04-23,360.11
1992-04-24,359.53
1992-04-25,359.27
1992-04-26,359.16
1992-04-27,359.17
1992-04-28,359.16
1992-04-29,358.43
1992-04-30,359.78
1992-05-01,360.195
1992-05-02,360.61
1992-05-03,359.99
1992-05-04,359.62
1992-05-05,360.01
1992-05-06,359.73
1992-05-07,359.79
1992-05-08,359.8
1992-05-09,359.75
1992-05-10,360.13
1992-05-11,359.66
1992-05-12,359.52
1992-05-13,358.875
1992-05-14,358.23
1992-05-15,358.51
1992-05-16,358.31
1992-05-17,358.58
1992-05-18,358.995
1992-05-19,359.41
1992-05-20,358.84
1992-05-21,359.19
1992-05-22,359.06
1992-05-23,360.46
1992-05-24,360.46
1992-05-25,360.47
1992-05-26,360.48
1992-05-27,360.435
1992-05-28,360.39
1992-05-29,360.64
1992-05-30,360.64
1992-05-31,360.73
1992-06-01,360.69
1992-06-02,360.69
1992-06-03,360.44
1992-06-04,360.44
1992-06-05,360.48
1992-06-06,360.52
1992-06-07,360.34
1992-06-08,360.08
1992-06-09,359.99
1992-06-10,359.89
1992-06-11,360.05
1992-06-12,360.0
1992-06-13,358.77
1992-06-14,358.64
1992-06-15,358.84
1992-06-16,358.84
1992-06-17,359.11
1992-06-18,359.49
1992-06-19,359.15
1992-06-20,358.81
1992-06-21,358.62
1992-06-22,359.03
1992-06-23,358.88
1992-06-24,358.85
1992-06-25,358.69
1992-06-26,358.65
1992-06-27,358.51
1992-06-28,359.04
1992-06-29,358.8
1992-06-30,358.72
1992-07-01,358.68
1992-07-02,359.08
1992-07-03,358.86
1992-07-04,358.93
1992-07-05,358.62
1992-07-06,358.5
1992-07-07,358.275
1992-07-08,358.05
1992-07-09,357.09
1992-07-10,356.66
1992-07-11,357.175
1992-07-12,357.69
1992-07-13,358.19
1992-07-14,357.62
1992-07-15,357.05
1992-07-16,356.76
1992-07-17,356.47
1992-07-18,356.03
1992-07-19,355.89
1992-07-20,355.75
1992-07-21,356.67
1992-07-22,356.8066666666667
1992-07-23,356.9433333333333
1992-07-24,357.08
1992-07-25,356.99
1992-07-26,356.7
1992-07-27,356.54
1992-07-28,356.56
1992-07-29,354.95
1992-07-30,355.46
1992-07-31,355.37
1992-08-01,354.42
1992-08-02,354.94
1992-08-03,355.75
1992-08-04,355.23
1992-08-05,354.31
1992-08-06,354.79
1992-08-07,355.66
1992-08-08,355.91
1992-08-09,356.08
1992-08-10,355.8
1992-08-11,355.71000000000004
1992-08-12,355.62
1992-08-13,355.81
1992-08-14,355.73
1992-08-15,355.34
1992-08-16,355.43499999999995
1992-08-17,355.53
1992-08-18,355.54
1992-08-19,355.46750000000003
1992-08-20,355.395
1992-08-21,355.3225
1992-08-22,355.25
1992-08-23,354.82
1992-08-24,354.57
1992-08-25,354.15
1992-08-26,353.995
1992-08-27,353.84
1992-08-28,354.82
1992-08-29,354.49
1992-08-30,354.16
1992-08-31,353.77
1992-09-01,352.2
1992-09-02,351.25
1992-09-03,352.03333333333336
1992-09-04,352.81666666666666
1992-09-05,353.6
1992-09-06,353.79
1992-09-07,354.07
1992-09-08,353.87
1992-09-09,353.67
1992-09-10,354.43
1992-09-11,354.64
1992-09-12,354.48
1992-09-13,354.31
1992-09-14,352.49
1992-09-15,352.64
1992-09-16,352.82
1992-09-17,353.1
1992-09-18,353.33
1992-09-19,352.02
1992-09-20,352.27
1992-09-21,351.92
1992-09-22,351.73
1992-09-23,352.42
1992-09-24,353.11
1992-09-25,353.8
1992-09-26,352.73
1992-09-27,352.86
1992-09-28,351.84
1992-09-29,352.0
1992-09-30,352.79
1992-10-01,353.515
1992-10-02,354.24
1992-10-03,353.9
1992-10-04,353.95
1992-10-05,353.725
1992-10-06,353.5
1992-10-07,352.44
1992-10-08,353.61
1992-10-09,352.98
1992-10-10,353.45
1992-10-11,353.4
1992-10-12,353.48
1992-10-13,354.06
1992-10-14,353.49
1992-10-15,354.01
1992-10-16,353.83
1992-10-17,353.39
1992-10-18,352.92
1992-10-19,353.28
1992-10-20,352.8
1992-10-21,353.04
1992-10-22,354.06
1992-10-23,352.74
1992-10-24,354.12
1992-10-25,353.51
1992-10-26,353.14
1992-10-27,353.06
1992-10-28,353.31
1992-10-29,353.31
1992-10-30,353.21
1992-10-31,353.27
1992-11-01,354.24
1992-11-02,353.99
1992-11-03,354.16
1992-11-04,354.65
1992-11-05,354.72
1992-11-06,354.42
1992-11-07,354.25
1992-11-08,353.67
1992-11-09,353.87
1992-11-10,353.75
1992-11-11,354.15
1992-11-12,354.14
1992-11-13,354.54
1992-11-14,354.18
1992-11-15,353.8
1992-11-16,353.94
1992-11-17,353.83
1992-11-18,354.37
1992-11-19,354.54
1992-11-20,354.64
1992-11-21,354.66
1992-11-22,354.82
1992-11-23,354.68
1992-11-24,355.24
1992-11-25,354.58
1992-11-26,354.63
1992-11-27,354.68
1992-11-28,354.93
1992-11-29,355.03
1992-11-30,355.13
1992-12-01,354.78
1992-12-02,354.86
1992-12-03,354.89
1992-12-04,354.91
1992-12-05,355.01
1992-12-06,355.14
1992-12-07,355.19
1992-12-08,354.9
1992-12-09,355.06
1992-12-10,355.27
1992-12-11,356.45
1992-12-12,355.7
1992-12-13,355.5
1992-12-14,355.52
1992-12-15,355.76
1992-12-16,355.66
1992-12-17,355.67
1992-12-18,355.41
1992-12-19,355.36
1992-12-20,355.51
1992-12-21,355.47
1992-12-22,356.31
1992-12-23,356.66
1992-12-24,356.65
1992-12-25,356.15
1992-12-26,356.01
1992-12-27,355.98
1992-12-28,356.55
1992-12-29,356.32
1992-12-30,356.71
1992-12-31,356.6
1993-01-01,356.14
1993-01-02,356.48
1993-01-03,356.56
1993-01-04,356.64000000000004
1993-01-05,356.72
1993-01-06,357.83
1993-01-07,357.28
1993-01-08,356.85
1993-01-09,356.57
1993-01-10,357.95
1993-01-11,357.4
1993-01-12,357.04
1993-01-13,357.02
1993-01-14,357.08
1993-01-15,357.75
1993-01-16,357.03
1993-01-17,356.97
1993-01-18,356.87
1993-01-19,357.18
1993-01-20,357.34
1993-01-21,356.84
1993-01-22,356.6
1993-01-23,356.89
1993-01-24,356.86
1993-01-25,356.59
1993-01-26,356.72
1993-01-27,358.24
1993-01-28,356.23
1993-01-29,357.25
1993-01-30,358.27
1993-01-31,358.45
1993-02-01,357.74
1993-02-02,357.65
1993-02-03,357.7
1993-02-04,356.43
1993-02-05,356.85
1993-02-06,356.86
1993-02-07,356.52
1993-02-08,356.58
1993-02-09,357.19
1993-02-10,357.63
1993-02-11,357.46
1993-02-12,356.99
1993-02-13,357.29
1993-02-14,358.02
1993-02-15,357.56
1993-02-16,357.29
1993-02-17,357.19
1993-02-18,356.84
1993-02-19,356.85
1993-02-20,357.15
1993-02-21,358.69
1993-02-22,357.88
1993-02-23,357.85
1993-02-24,358.12
1993-02-25,357.51
1993-02-26,357.36
1993-02-27,357.89
1993-02-28,358.54
1993-03-01,358.28
1993-03-02,358.92499999999995
1993-03-03,359.57
1993-03-04,358.62
1993-03-05,358.89
1993-03-06,358.19
1993-03-07,358.09
1993-03-08,358.19
1993-03-09,358.25
1993-03-10,358.45
1993-03-11,358.59
1993-03-12,358.63
1993-03-13,358.78
1993-03-14,360.3
1993-03-15,359.46
1993-03-16,358.42
1993-03-17,358.42
1993-03-18,358.28
1993-03-19,358.14
1993-03-20,358.49
1993-03-21,357.5
1993-03-22,357.43
1993-03-23,358.61
1993-03-24,358.17
1993-03-25,358.01
1993-03-26,357.9
1993-03-27,358.04
1993-03-28,359.91
1993-03-29,359.98
1993-03-30,359.19
1993-03-31,359.31
1993-04-01,359.33
1993-04-02,358.46
1993-04-03,359.0
1993-04-04,359.85
1993-04-05,359.48
1993-04-06,359.18
1993-04-07,358.96500000000003
1993-04-08,358.75
1993-04-09,358.44
1993-04-10,357.99
1993-04-11,358.21000000000004
1993-04-12,358.43
1993-04-13,359.94
1993-04-14,359.865
1993-04-15,359.79
1993-04-16,359.48
1993-04-17,358.46
1993-04-18,358.59666666666664
1993-04-19,358.73333333333335
1993-04-20,358.87
1993-04-21,360.2
1993-04-22,359.99
1993-04-23,359.91
1993-04-24,359.75
1993-04-25,360.0
1993-04-26,359.9
1993-04-27,359.9
1993-04-28,359.91
1993-04-29,359.8
1993-04-30,360.18
1993-05-01,359.4
1993-05-02,359.77
1993-05-03,359.29
1993-05-04,359.28
1993-05-05,359.26
1993-05-06,359.96
1993-05-07,359.99
1993-05-08,359.58
1993-05-09,359.68
1993-05-10,359.86
1993-05-11,360.03
1993-05-12,359.54
1993-05-13,360.57
1993-05-14,361.12
1993-05-15,360.84
1993-05-16,360.98
1993-05-17,360.69
1993-05-18,360.77
1993-05-19,360.605
1993-05-20,360.44
1993-05-21,360.41
1993-05-22,360.7
1993-05-23,361.26
1993-05-24,361.08
1993-05-25,361.24
1993-05-26,360.65
1993-05-27,360.51
1993-05-28,360.64
1993-05-29,360.69
1993-05-30,360.63
1993-05-31,360.3
1993-06-01,360.2
1993-06-02,360.36
1993-06-03,360.09
1993-06-04,359.73
1993-06-05,359.44
1993-06-06,359.59
1993-06-07,359.75
1993-06-08,359.65
1993-06-09,360.01
1993-06-10,360.05
1993-06-11,360.1
1993-06-12,360.11
1993-06-13,360.09
1993-06-14,360.015
1993-06-15,359.94
1993-06-16,359.81
1993-06-17,359.89
1993-06-18,359.8
1993-06-19,359.1
1993-06-20,359.39
1993-06-21,359.68
1993-06-22,359.13
1993-06-23,359.07
1993-06-24,359.26
1993-06-25,359.41
1993-06-26,359.25
1993-06-27,359.35
1993-06-28,359.24
1993-06-29,359.11
1993-06-30,358.79
1993-07-01,358.97
1993-07-02,358.72
1993-07-03,357.46
1993-07-04,357.58
1993-07-05,357.32
1993-07-06,357.74
1993-07-07,357.3
1993-07-08,357.6
1993-07-09,358.61
1993-07-10,358.72
1993-07-11,358.0
1993-07-12,358.17
1993-07-13,358.34
1993-07-14,358.51
1993-07-15,358.58
1993-07-16,357.42499999999995
1993-07-17,356.27
1993-07-18,358.73
1993-07-19,357.89
1993-07-20,357.1533333333333
1993-07-21,356.4166666666667
1993-07-22,355.68
1993-07-23,357.69
1993-07-24,356.09
1993-07-25,357.22
1993-07-26,356.59
1993-07-27,356.66
1993-07-28,356.96000000000004
1993-07-29,357.26
1993-07-30,356.52
1993-07-31,355.64
1993-08-01,356.68
1993-08-02,356.69
1993-08-03,356.1
1993-08-04,356.46
1993-08-05,356.61
1993-08-06,356.36
1993-08-07,356.98
1993-08-08,356.41
1993-08-09,354.82
1993-08-10,355.57
1993-08-11,356.01
1993-08-12,356.45
1993-08-13,356.1
1993-08-14,355.97
1993-08-15,356.42
1993-08-16,355.9
1993-08-17,355.38
1993-08-18,354.92
1993-08-19,354.85
1993-08-20,354.78
1993-08-21,356.11
1993-08-22,355.77
1993-08-23,354.53
1993-08-24,354.625
1993-08-25,354.72
1993-08-26,354.55
1993-08-27,354.73
1993-08-28,355.32
1993-08-29,356.14
1993-08-30,355.72
1993-08-31,355.73
1993-09-01,354.86
1993-09-02,353.99
1993-09-03,352.96
1993-09-04,353.03
1993-09-05,353.1
1993-09-06,355.19
1993-09-07,355.34
1993-09-08,354.19
1993-09-09,353.63
1993-09-10,353.36
1993-09-11,353.09
1993-09-12,352.82
